[0.9948331117630005, 0.00589885376393795, 0.9937949180603027, 0.9694886207580566, 0.020561721175909042, 0.01612134836614132, 0.002571716671809554, 0.0059542604722082615]
[0.995572566986084, 0.00486268475651741, 0.996584415435791, 0.9856992363929749, 0.012279334478080273, 0.011133666150271893, 0.0020148619078099728, 0.007780765183269978]
[0.9943318367004395, 0.006565278396010399, 0.9929099678993225, 0.9697550535202026, 0.017028994858264923, 0.013461921364068985, 0.002492765663191676, 0.005920395255088806]
[0.9937512278556824, 0.00719568133354187, 0.9932985901832581, 0.9737811088562012, 0.012741751037538052, 0.010555841960012913, 0.0016609849408268929, 0.007266298867762089]
[0.005593183450400829, 0.995768666267395, 0.0023672666866332293, 0.0034071330446749926, 0.0009824683656916022, 0.0006889510550536215, 0.0005146104376763105, 0.0040336959064006805]
[0.005325719714164734, 0.9958985447883606, 0.0023596608079969883, 0.0033746103290468454, 0.0009242283995263278, 0.0006408203626051545, 0.0004992991453036666, 0.003965029958635569]
[0.007851003669202328, 0.994126558303833, 0.0030008372850716114, 0.005629597697407007, 0.001294114743359387, 0.0009303728584200144, 0.0006334736826829612, 0.007516248617321253]
[0.00791069958359003, 0.9940581321716309, 0.002989006694406271, 0.005557095631957054, 0.0013255992671474814, 0.0009522371692582965, 0.0006532294792123139, 0.007691089995205402]
[0.9993358254432678, 0.0007659226539544761, 0.9877551198005676, 0.016901643946766853, 0.9879021644592285, 0.9915198683738708, 0.022379053756594658, 0.008764822036027908]
[0.9993300437927246, 0.0007798370788805187, 0.9877102375030518, 0.016725173220038414, 0.9879527688026428, 0.9915617108345032, 0.022516438737511635, 0.008792580105364323]
[0.9993440508842468, 0.0007564227562397718, 0.9878130555152893, 0.016900258138775826, 0.987919807434082, 0.9915425777435303, 0.022258616983890533, 0.008752732537686825]
[0.9993446469306946, 0.0007560836966149509, 0.9880004525184631, 0.0173091609030962, 0.9877852201461792, 0.9914434552192688, 0.0224316343665123, 0.008747951127588749]
[0.9993258714675903, 0.0007812976255081594, 0.9874250292778015, 0.01655137538909912, 0.988086462020874, 0.9916292428970337, 0.022816011682152748, 0.00875584501773119]
[0.9993137121200562, 0.0008049629395827651, 0.9874223470687866, 0.016635622829198837, 0.9879927635192871, 0.9915551543235779, 0.023022983223199844, 0.008743355050683022]
[0.999326229095459, 0.000781332200858742, 0.9874916076660156, 0.016619965434074402, 0.9879710078239441, 0.9915511608123779, 0.022663014009594917, 0.00872381217777729]
[0.9993403553962708, 0.0007592124748043716, 0.9878405928611755, 0.017095467075705528, 0.9877244234085083, 0.9914113283157349, 0.022209417074918747, 0.008793510496616364]
[0.9992426633834839, 0.0008798283524811268, 0.9847111105918884, 0.01603478193283081, 0.9822240471839905, 0.9869235157966614, 0.010728586465120316, 0.012150603346526623]
[0.9992719292640686, 0.0008290020632557571, 0.9856685400009155, 0.01667756959795952, 0.9807572364807129, 0.9859755635261536, 0.008662736974656582, 0.012622375972568989]
[0.9993199110031128, 0.0007791752577759326, 0.9862992167472839, 0.01637446880340576, 0.9823099970817566, 0.987187385559082, 0.00940795335918665, 0.012540851719677448]
